prod_cycle,base_id,color,start,end
5705,31310,2,43.648,173.248
5705,31311,2,53.901,220.301
5705,31312,1,71.839,127.839
5706,31313,2,15.75,71.75
5707,31314,2,12.731,68.731
5707,31315,0,25.784,80.484
5707,31316,1,44.0,100.0
5707,31317,1,61.132,115.832
5707,31318,2,84.929,140.929
5707,31319,1,118.522,173.222
5708,31320,0,10.667,65.367
5708,31321,2,33.137,89.137
5708,31322,2,42.012,134.812
5708,31323,0,60.965,115.665
5708,31324,0,77.002,168.502
5708,31325,2,94.13,186.93
5709,31326,1,7.458,62.158
5710,31327,0,5.386,60.086
5710,31328,1,37.484,92.184
5710,31329,1,51.994,107.994
5710,31330,0,75.635,130.335
5710,31331,1,88.416,144.416
5710,31332,2,98.562,228.162
5710,31333,1,110.834,165.534
5710,31334,2,119.684,175.684
5710,31335,0,128.728,220.228
5711,31336,1,5.984,60.684
5711,31337,2,16.215,72.215
5711,31338,0,45.04,99.74
5711,31339,0,61.747,153.247
5711,31340,2,80.041,136.041
5711,31341,0,104.004,305.904
5711,31342,1,130.02,184.72
5711,31343,2,150.16,206.16
5711,31344,0,163.757,218.457
5711,31345,1,174.174,265.674
5712,31346,2,4.868,60.868
5712,31347,2,29.258,122.058
5712,31348,0,51.409,106.109
5712,31349,2,75.248,241.648
5712,31350,1,95.429,150.129
5712,31351,1,105.797,161.797
5712,31352,2,122.562,288.962
5712,31353,1,132.988,187.688
5712,31354,2,145.275,201.275
5713,31355,1,12.117,66.817
5713,31356,0,38.508,93.208
5713,31357,0,46.717,175.017
5713,31358,0,82.402,137.102
5713,31359,1,104.25,160.25
5713,31360,2,112.97,205.77
5713,31361,0,137.232,265.532
5713,31362,0,173.303,228.003
5714,31363,2,3.579,59.579
5714,31364,0,23.456,78.156
5715,31365,1,14.293,68.993
5715,31366,1,39.282,95.282
5715,31367,0,61.858,116.558
5715,31368,2,96.696,152.696
5715,31369,2,106.479,199.279
5715,31370,1,128.262,182.962
5715,31371,0,138.541,230.041
5716,31372,0,20.597,75.297
5716,31373,1,33.427,89.427
5716,31374,1,47.345,102.045
5716,31375,1,56.058,148.858
5716,31376,0,75.965,130.665
5716,31377,2,98.69,191.49
5717,31378,2,20.593,76.593
5717,31379,0,49.347,104.047
5717,31380,2,60.651,116.651
5718,31381,0,5.177,59.877
5718,31382,0,27.456,192.556
5718,31383,1,41.112,95.812
5718,31384,2,63.822,119.822
5718,31385,0,82.134,136.834
5718,31386,0,104.496,232.796
5719,31387,1,12.856,67.556
5720,31388,2,0.997,56.997
5720,31389,2,14.152,106.952
5720,31390,0,25.034,79.734
5721,31391,2,6.656,62.656
5721,31392,2,16.073,108.873
5721,31393,1,32.341,87.041
5721,31394,1,57.659,149.159
5721,31395,0,67.067,158.567
5721,31396,2,80.666,136.666
5721,31397,2,111.886,167.886
5722,31398,1,11.58,66.28
5723,31399,2,3.66,59.66
5723,31400,2,12.715,105.515
5724,31401,2,10.883,66.883
5724,31402,2,19.069,111.869
5724,31403,1,27.251,81.951
5724,31404,0,47.143,249.043
5724,31405,1,65.818,120.518
5724,31406,1,93.948,148.648
5724,31407,0,120.677,175.377
5724,31408,1,130.23,186.23
5724,31409,0,150.41,205.11
5725,31410,2,0.656,56.656
5725,31411,2,17.837,110.637
5725,31412,1,48.013,102.713
5725,31413,0,64.255,155.755
5725,31414,1,75.093,129.793
5725,31415,0,96.427,187.927
5725,31416,0,124.492,215.992
5725,31417,1,139.199,195.199
5725,31418,1,149.426,242.226
5726,31419,0,3.891,58.591
5726,31420,0,28.071,156.371
5726,31421,1,40.548,95.248
5726,31422,2,55.076,111.076
5727,31423,1,5.629,60.329
5728,31424,0,6.9,61.6
5728,31425,0,24.707,153.007
5728,31426,2,38.202,94.202
5728,31427,1,48.777,103.477
5728,31428,1,64.049,120.049
5729,31429,1,3.876,58.576
5729,31430,2,12.978,68.978
5729,31431,2,32.244,161.844
5729,31432,2,40.368,96.368
5729,31433,2,55.418,221.818
5729,31434,0,65.006,119.706
5729,31435,2,75.485,241.885
5729,31436,1,107.204,198.704
5730,31437,0,13.822,68.522
5730,31438,2,41.323,97.323
5730,31439,0,49.357,140.857
5730,31440,2,61.544,154.344
5731,31441,0,3.654,58.354
5731,31442,0,11.85,176.95
5731,31443,1,30.727,85.427
5731,31444,0,53.684,218.784
5731,31445,1,68.068,122.768
5732,31446,1,7.008,61.708
5732,31447,2,28.143,84.143
5732,31448,2,49.792,142.592
5732,31449,1,71.847,126.547
5733,31450,0,19.239,73.939
5734,31451,2,4.404,60.404
5734,31452,0,16.627,71.327
5734,31453,1,26.473,119.273
5734,31454,1,36.216,92.216
5734,31455,1,46.716,101.416
5734,31456,1,68.687,196.987
5734,31457,1,87.965,142.665
5734,31458,1,99.452,155.452
5734,31459,0,112.863,241.163
5734,31460,2,131.548,187.548
5735,31461,1,14.388,69.088
5735,31462,1,26.55,82.55
5735,31463,1,47.968,102.668
5735,31464,2,70.593,126.593
5735,31465,0,87.173,141.873
5735,31466,1,107.42,163.42
5735,31467,0,136.152,190.852
5735,31468,0,158.878,250.378
5735,31469,1,168.76,223.46
5736,31470,0,16.014,70.714
5737,31471,1,13.186,67.886
5737,31472,1,30.135,86.135
5737,31473,0,54.874,109.574
5737,31474,1,69.958,125.958
5737,31475,1,97.391,152.091
5737,31476,2,115.659,171.659
5737,31477,0,147.083,201.783
5738,31478,2,20.055,76.055
5739,31479,0,13.475,68.175
5739,31480,1,54.946,109.646
5739,31481,2,105.775,161.775
5740,31482,1,9.728,64.428
5741,31483,2,3.532,59.532
5741,31484,0,23.899,78.599
5741,31485,2,45.67,101.67
5741,31486,0,57.592,112.292
5741,31487,1,72.843,128.843
5741,31488,1,84.231,138.931
5741,31489,2,96.441,189.241
5741,31490,0,116.957,171.657
5741,31491,1,134.241,225.741
5741,31492,1,143.758,198.458
5742,31493,0,16.854,71.554
5742,31494,2,43.162,99.162
5743,31495,0,3.943,58.643
5743,31496,0,18.91,110.41
5743,31497,2,32.736,88.736
5744,31498,1,26.365,81.065
5745,31499,1,12.293,66.993
5745,31500,2,28.783,84.783
5746,31501,1,9.446,64.146
5746,31502,0,30.859,159.159
5746,31503,1,47.615,102.315
5746,31504,2,80.141,136.141
5746,31505,2,88.942,181.742
5747,31506,0,8.657,63.357
5747,31507,2,22.498,78.498
5747,31508,1,46.024,100.724
5748,31509,1,2.172,56.872
5748,31510,0,12.298,287.798
5748,31511,1,32.926,87.626
5748,31512,2,62.77,118.77
5748,31513,0,75.222,129.922
5748,31514,1,93.753,149.753
5748,31515,0,111.845,166.545
5748,31516,0,122.291,250.591
5748,31517,0,132.726,334.626
5748,31518,1,150.241,204.941
5749,31519,0,3.351,58.051
5749,31520,2,16.334,72.334
5749,31521,0,26.021,117.521
5750,31522,0,11.725,66.425
5750,31523,0,35.611,163.911
5750,31524,1,49.2,103.9
5750,31525,0,64.686,192.986
5750,31526,0,84.092,138.792
5750,31527,1,100.743,156.743
5750,31528,1,113.895,206.695
5751,31529,1,0.296,54.996
5751,31530,1,39.643,94.343
5751,31531,2,48.548,104.548
5751,31532,2,80.546,136.546
5751,31533,2,92.714,185.514
5751,31534,2,101.1,230.7
5752,31535,0,21.218,75.918
5752,31536,0,35.815,164.115
5752,31537,0,50.485,105.185
5752,31538,0,73.57,201.87
5753,31539,0,9.095,63.795
5753,31540,2,42.123,98.123
5753,31541,1,60.711,115.411
5753,31542,2,79.025,135.025
5753,31543,1,96.148,150.848
5753,31544,2,105.043,161.043
5753,31545,2,139.671,195.671
5753,31546,0,160.37,215.07
5754,31547,2,2.399,58.399
5754,31548,0,10.592,102.092
5754,31549,2,20.652,150.252
5754,31550,1,34.538,90.538
5754,31551,1,50.717,142.217
5755,31552,2,2.152,58.152
5755,31553,1,21.02,75.72
5755,31554,1,31.138,87.138
5755,31555,0,46.004,174.304
5755,31556,2,69.342,125.342
5755,31557,0,79.103,133.803
5756,31558,2,0.598,56.598
5756,31559,1,12.803,67.503
5756,31560,0,21.06,112.56
5756,31561,1,30.609,86.609
5757,31562,0,9.04,63.74
5757,31563,1,23.146,79.146
5757,31564,2,36.6,129.4
5757,31565,0,64.112,118.812
5757,31566,1,76.235,169.035
5757,31567,1,98.865,153.565
5758,31568,1,7.292,61.992
5758,31569,1,23.357,79.357
5758,31570,0,45.005,99.705
5758,31571,2,54.262,110.262
5759,31572,1,3.76,58.46
5759,31573,2,31.274,87.274
5759,31574,1,40.191,94.891
5759,31575,1,49.391,215.791
5759,31576,2,59.401,115.401
5759,31577,0,83.264,137.964
5759,31578,1,97.773,190.573
5759,31579,2,106.66,236.26
5759,31580,1,117.548,172.248
5760,31581,0,0.617,55.317
5760,31582,0,14.602,142.902
5760,31583,0,36.927,91.627
5761,31584,2,13.522,69.522
5761,31585,0,21.982,76.682
5761,31586,1,37.248,130.048
5761,31587,0,61.865,116.565
5761,31588,0,79.737,244.837
5761,31589,0,95.851,150.551
5761,31590,1,108.27,164.27
5761,31591,1,119.014,211.814
5761,31592,0,131.328,186.028
5762,31593,1,0.945,55.645
5762,31594,0,14.325,179.425
5762,31595,2,37.02,93.02
5762,31596,0,45.813,100.513
5762,31597,1,76.244,130.944
5763,31598,1,16.515,71.215
5763,31599,1,31.867,87.867
5763,31600,2,64.016,120.016
5763,31601,2,98.149,154.149
5763,31602,2,121.999,251.599
5763,31603,0,132.664,187.364
5763,31604,0,141.563,269.863
5763,31605,1,152.083,208.083
5763,31606,0,170.747,225.447
5764,31607,0,1.748,56.448
5764,31608,2,16.146,72.146
5764,31609,0,34.866,89.566
5764,31610,0,56.861,221.961
5764,31611,1,77.476,132.176
5764,31612,0,99.678,191.178
5764,31613,0,111.117,165.817
5764,31614,1,141.527,234.327
5764,31615,2,161.285,254.085
5765,31616,0,6.511,61.211
5765,31617,1,15.898,71.898
5766,31618,0,16.788,71.488
5766,31619,1,40.095,96.095
5766,31620,1,48.444,103.144
5766,31621,2,58.077,187.677
5766,31622,1,71.253,127.253
5766,31623,2,98.544,154.544
5766,31624,1,118.895,173.595
5766,31625,0,132.45,223.95
5767,31626,0,5.801,60.501
5767,31627,1,28.954,84.954
5767,31628,1,50.626,105.326
5767,31629,0,64.513,192.813
5767,31630,0,95.375,150.075
5767,31631,1,115.597,171.597
5767,31632,2,140.97,233.77
5767,31633,1,154.45,247.25
5767,31634,0,180.411,271.911
5768,31635,0,0.322,55.022
5768,31636,1,13.998,69.998
5768,31637,1,32.097,86.797
5768,31638,0,56.343,147.843
5769,31639,1,16.445,71.145
5769,31640,0,32.487,160.787
5769,31641,1,44.334,99.034
5769,31642,1,60.112,116.112
5769,31643,2,82.376,175.176
5769,31644,2,92.665,148.665
5769,31645,2,114.241,207.041
5769,31646,2,122.516,252.116
5770,31647,0,11.798,66.498
5770,31648,0,33.199,161.499
5770,31649,0,43.241,97.941
5770,31650,2,63.974,119.974
5770,31651,2,77.308,206.908
5770,31652,2,95.959,151.959
5770,31653,0,119.778,174.478
5771,31654,0,8.23,62.93
5771,31655,2,29.781,85.781
5771,31656,0,40.963,95.663
5771,31657,2,54.258,183.858
5771,31658,1,77.127,131.827
5771,31659,1,85.726,141.726
5771,31660,0,99.5,264.6
5771,31661,1,133.887,225.387
5771,31662,0,145.296,273.596
5772,31663,2,14.983,70.983
5772,31664,2,36.379,129.179
5772,31665,1,60.319,115.019
5772,31666,2,86.584,179.384
5773,31667,0,10.834,65.534
5773,31668,1,30.394,86.394
5773,31669,0,38.727,93.427
5774,31670,0,3.715,58.415
5774,31671,1,15.1,71.1
5774,31672,0,39.743,94.443
5774,31673,0,55.677,257.577
5774,31674,0,78.047,132.747
5774,31675,2,94.606,150.606
5774,31676,2,112.419,242.019
5774,31677,0,122.814,177.514
5774,31678,1,145.669,201.669
5774,31679,1,160.63,215.33
5775,31680,2,9.086,65.086
5775,31681,2,32.328,198.728
5775,31682,2,48.366,104.366
5775,31683,2,69.063,161.863
5775,31684,0,87.618,142.318
5776,31685,0,11.78,66.48
5776,31686,0,31.198,159.498
5776,31687,2,62.919,118.919
5777,31688,2,2.494,58.494
5777,31689,0,21.579,76.279
5778,31690,1,9.747,64.447
5778,31691,1,18.589,74.589
5779,31692,1,4.056,58.756
5779,31693,2,13.042,69.042
5779,31694,2,30.018,122.818
5779,31695,1,49.829,104.529
5780,31696,0,8.116,62.816
5780,31697,2,17.512,73.512
5780,31698,2,34.354,127.154
5780,31699,1,54.86,109.56
5780,31700,0,64.652,156.152
5781,31701,2,10.825,66.825
5781,31702,1,27.355,82.055
5781,31703,0,43.158,171.458
5781,31704,2,55.043,111.043
5781,31705,1,69.758,124.458
5782,31706,0,3.817,58.517
5783,31707,0,9.188,63.888
5783,31708,1,23.283,79.283
5784,31709,2,7.508,63.508
5784,31710,0,28.611,83.311
5784,31711,2,58.065,114.065
5784,31712,1,78.379,133.079
5784,31713,2,88.624,144.624
5785,31714,0,15.641,70.341
5786,31715,0,7.265,61.965
5786,31716,0,21.25,112.75
5786,31717,2,42.273,98.273
5787,31718,2,14.105,70.105
5787,31719,2,40.202,96.202
5787,31720,0,56.48,111.18
5787,31721,0,64.685,156.185
5787,31722,0,77.441,242.541
5787,31723,0,101.815,193.315
5788,31724,2,2.984,58.984
5788,31725,2,11.033,103.833
5788,31726,1,29.791,84.491
5788,31727,1,61.624,116.324
5788,31728,2,79.367,135.367
5788,31729,2,88.221,181.021
5788,31730,0,106.768,161.468
5789,31731,2,4.032,60.032
5789,31732,0,27.097,81.797
5789,31733,0,53.044,107.744
5790,31734,1,21.188,75.888
5791,31735,1,3.937,58.637
5791,31736,2,24.823,80.823
5792,31737,2,12.223,68.223
5792,31738,0,26.036,80.736
5792,31739,1,35.914,127.414
5792,31740,1,50.6,106.6
5792,31741,2,71.183,274.383
5792,31742,1,94.744,150.744
5792,31743,0,109.027,163.727
5792,31744,1,120.059,176.059
5792,31745,2,136.481,229.281
5792,31746,1,145.918,200.618
5793,31747,2,2.943,58.943
5793,31748,0,17.045,71.745
5793,31749,2,29.139,85.139
5794,31750,0,5.029,59.729
5794,31751,2,30.046,86.046
5794,31752,1,49.88,104.58
5795,31753,1,14.675,69.375
5795,31754,1,28.399,84.399
5795,31755,2,63.034,119.034
5795,31756,1,74.508,129.208
5795,31757,2,107.105,163.105
5795,31758,2,116.795,209.595
5796,31759,0,15.903,70.603
5796,31760,0,38.233,166.533
5796,31761,1,46.375,101.075
5796,31762,0,72.218,126.918
5796,31763,0,89.199,217.499
5796,31764,1,112.15,204.95
5796,31765,2,151.415,281.015
5796,31766,0,167.894,296.194
5796,31767,1,187.943,242.643
5797,31768,2,5.921,61.921
5797,31769,0,28.289,82.989
5797,31770,2,36.519,92.519
5797,31771,2,49.749,216.149
5797,31772,1,62.257,116.957
5797,31773,2,72.997,128.997
5797,31774,2,87.883,254.283
5797,31775,0,105.753,160.453
5797,31776,1,122.106,178.106
5797,31777,0,130.702,295.802
5798,31778,2,14.526,70.526
5798,31779,0,33.689,88.389
5798,31780,0,51.894,253.794
5798,31781,2,61.873,117.873
5798,31782,0,73.678,128.378
5798,31783,0,98.14,300.04
5798,31784,1,115.359,170.059
5798,31785,1,136.474,192.474
5798,31786,1,148.696,203.396
5799,31787,2,4.437,60.437
5799,31788,1,16.389,71.089
5799,31789,0,30.403,232.303
5799,31790,1,60.666,115.366
5799,31791,0,79.1,170.6
5799,31792,1,88.406,143.106
5799,31793,2,103.468,159.468
5799,31794,0,120.598,285.698
5799,31795,1,144.662,199.362
5800,31796,0,9.768,64.468
5800,31797,1,30.27,86.27
5800,31798,0,40.209,94.909
5801,31799,1,0.125,54.825
5801,31800,0,17.688,145.988
5801,31801,1,52.468,107.168
5801,31802,2,67.115,123.115
5801,31803,2,99.427,155.427
5802,31804,0,7.025,61.725
5802,31805,2,17.308,73.308
5802,31806,1,45.239,99.939
5802,31807,0,57.855,186.155
5802,31808,0,79.484,134.184
5802,31809,2,92.83,148.83
5802,31810,2,108.083,200.883
5803,31811,1,1.353,56.053
5803,31812,0,26.27,191.37
5803,31813,0,48.068,102.768
5803,31814,1,64.966,120.966
5803,31815,2,85.683,215.283
5803,31816,1,94.172,148.872
5803,31817,1,102.374,158.374
5803,31818,2,125.334,254.934
5804,31819,2,37.02,93.02
5804,31820,1,52.059,106.759
5805,31821,2,3.864,59.864
5806,31822,2,25.586,81.586
5806,31823,2,40.993,133.793
5807,31824,2,0.202,56.202
5807,31825,1,14.119,68.819
5807,31826,2,51.32,107.32
5807,31827,0,77.935,132.635
5807,31828,2,86.17,142.17
5808,31829,1,5.76,60.46
5808,31830,2,27.041,83.041
5808,31831,1,35.828,90.528
5808,31832,1,45.475,138.275
5808,31833,1,73.748,128.448
5808,31834,1,88.552,180.052
5809,31835,1,0.931,55.631
5809,31836,2,10.222,66.222
5809,31837,1,23.469,114.969
5809,31838,2,34.989,238.189
5809,31839,2,47.063,103.063
5809,31840,2,56.632,149.432
5809,31841,0,76.032,204.332
5809,31842,0,106.495,161.195
5809,31843,1,126.073,182.073
5810,31844,0,1.306,56.006
5810,31845,1,11.039,67.039
5810,31846,1,23.21,151.51
5810,31847,2,45.534,101.534
5810,31848,0,57.633,112.333
5811,31849,0,7.181,61.881
5811,31850,2,18.049,74.049
5811,31851,2,42.155,134.955
5811,31852,0,51.897,106.597
5811,31853,0,73.916,165.416
5811,31854,2,91.489,221.089
5811,31855,2,101.52,267.92
5811,31856,0,114.587,206.087
5811,31857,1,126.184,182.184
5811,31858,2,140.653,307.053
5812,31859,2,9.965,65.965
5812,31860,2,28.469,121.269
5812,31861,0,44.822,99.522
5813,31862,1,10.264,64.964
5813,31863,1,22.938,78.938
5813,31864,1,47.586,102.286
5814,31865,1,5.147,59.847
5814,31866,0,25.398,153.698
5814,31867,2,35.072,91.072
5814,31868,1,51.338,106.038
5815,31869,0,11.797,66.497
5815,31870,2,35.202,91.202
5815,31871,1,50.994,105.694
5815,31872,1,67.716,123.716
5816,31873,0,0.159,54.859
5817,31874,1,0.13,54.83
5817,31875,0,21.074,149.374
5817,31876,0,30.961,85.661
5817,31877,0,40.256,205.356
5817,31878,1,51.825,107.825
5817,31879,1,72.879,164.379
5818,31880,2,10.766,66.766
5818,31881,1,36.936,91.636
5818,31882,1,45.07,101.07
5818,31883,1,56.112,184.412
5818,31884,2,83.564,139.564
5818,31885,0,92.55,147.25
5819,31886,2,22.278,78.278
5819,31887,1,34.739,89.439
5819,31888,2,44.1,247.3
5819,31889,2,54.108,110.108
5819,31890,0,76.841,131.541
5819,31891,0,87.787,289.687
5819,31892,0,117.252,171.952
5819,31893,0,134.795,336.695
5819,31894,0,152.411,207.111
5819,31895,0,162.2,327.3
5820,31896,1,12.315,67.015
5820,31897,2,28.552,84.552
5820,31898,1,42.292,96.992
5820,31899,1,65.384,121.384
5821,31900,0,12.18,66.88
5821,31901,1,30.316,86.316
5821,31902,0,53.516,108.216
5821,31903,2,72.108,128.108
5821,31904,0,84.68,139.38
5821,31905,1,112.141,166.841
5821,31906,0,123.726,215.226
5822,31907,2,1.447,57.447
5822,31908,0,13.07,67.77
5822,31909,2,21.359,150.959
5822,31910,1,41.265,95.965
5822,31911,2,56.867,112.867
5823,31912,0,0.246,54.946
5823,31913,1,12.648,68.648
5824,31914,0,12.069,66.769
5824,31915,1,24.194,80.194
5824,31916,0,32.482,123.982
5824,31917,2,47.149,139.949
5824,31918,0,85.958,177.458
5825,31919,0,17.979,72.679
5825,31920,1,39.564,95.564
5825,31921,1,66.345,121.045
5825,31922,0,88.506,253.606
5825,31923,0,101.12,155.82
5825,31924,1,114.146,170.146
5825,31925,0,125.296,216.796
5826,31926,0,26.638,81.338
5826,31927,2,39.62,95.62
5826,31928,0,55.421,110.121
5826,31929,0,71.312,199.612
5826,31930,0,86.587,141.287
5827,31931,2,2.124,58.124
5827,31932,0,16.225,70.925
5827,31933,1,30.949,86.949
5827,31934,0,41.36,96.06
5827,31935,0,53.395,144.895
5828,31936,1,10.882,65.582
5828,31937,0,28.733,120.233
5828,31938,2,49.609,105.609
5828,31939,0,79.133,207.433
5828,31940,1,93.138,147.838
5828,31941,1,120.456,175.156
5828,31942,2,131.746,187.746
5828,31943,0,140.636,268.936
5829,31944,2,4.661,60.661
5829,31945,0,27.12,81.82
5829,31946,1,48.939,104.939
5829,31947,2,68.303,161.103
5830,31948,1,20.777,75.477
5830,31949,0,31.062,122.562
5830,31950,0,43.011,171.311
5830,31951,2,71.277,164.077
5830,31952,1,85.472,250.572
5830,31953,2,114.107,206.907
5831,31954,2,6.316,62.316
5831,31955,1,21.562,76.262
5831,31956,2,31.001,123.801
5831,31957,0,53.145,107.845
5831,31958,2,68.947,235.347
5831,31959,2,84.372,177.172
5831,31960,2,95.993,151.993
5831,31961,2,109.573,202.373
5832,31962,0,14.913,69.613
5832,31963,2,32.726,88.726
5832,31964,1,50.46,105.16
5832,31965,2,66.277,122.277
5833,31966,0,4.314,59.014
5833,31967,2,21.421,77.421
5834,31968,1,7.805,62.505
5834,31969,1,28.144,84.144
5834,31970,0,44.327,99.027
5835,31971,2,5.122,61.122
5835,31972,2,16.097,145.697
5835,31973,2,39.001,95.001
5835,31974,1,54.547,109.247
5835,31975,1,82.34,137.04
5835,31976,0,116.117,170.817
5836,31977,1,0.204,54.904
5837,31978,0,21.237,75.937
5837,31979,1,41.261,97.261
5837,31980,1,50.302,105.002
5837,31981,0,89.325,144.025
5837,31982,0,110.95,202.45
5837,31983,1,121.548,176.248
5837,31984,2,131.791,187.791
5838,31985,1,6.798,61.498
5838,31986,1,18.396,74.396
5838,31987,1,42.807,97.507
5838,31988,2,59.856,115.856
5838,31989,1,72.972,127.672
5839,31990,0,2.908,57.608
5839,31991,2,27.702,83.702
5839,31992,0,56.233,110.933
5839,31993,1,70.659,126.659
5839,31994,0,82.504,137.204
5839,31995,1,111.784,166.484
5839,31996,1,129.145,185.145
5839,31997,1,143.758,198.458
5840,31998,1,21.62,76.32
5840,31999,2,52.931,108.931
5840,32000,2,64.735,157.535
5840,32001,1,74.069,128.769
5840,32002,2,103.706,233.306
5840,32003,2,112.837,279.237
5840,32004,2,122.982,326.182
5840,32005,2,139.591,195.591
5840,32006,0,152.115,206.815
5840,32007,0,173.874,265.374
5841,32008,2,9.095,65.095
5841,32009,0,22.585,77.285
5841,32010,1,41.276,97.276
5841,32011,0,58.95,113.65
5842,32012,2,2.245,58.245
5842,32013,2,19.646,112.446
5842,32014,0,32.682,87.382
5842,32015,0,53.039,254.939
5842,32016,0,67.485,122.185
5842,32017,1,77.438,168.938
5842,32018,2,93.136,149.136
5842,32019,0,120.161,211.661
5842,32020,2,131.393,187.393
5843,32021,1,5.851,60.551
5844,32022,2,12.21,68.21
5844,32023,0,30.07,84.77
5844,32024,0,40.71,169.01
5844,32025,2,53.864,109.864
5844,32026,0,68.616,123.316
5844,32027,1,77.554,207.154
5844,32028,0,90.578,218.878
5844,32029,2,117.03,246.63
5844,32030,0,130.199,258.499
5845,32031,0,9.937,64.637
5845,32032,2,21.068,77.068
5845,32033,2,35.908,128.708
5846,32034,1,7.845,62.545
5846,32035,0,18.939,110.439
5847,32036,0,1.657,56.357
5847,32037,0,13.701,142.001
5847,32038,1,29.342,84.042
5848,32039,2,6.427,62.427
5848,32040,0,18.213,72.913
5848,32041,1,27.931,119.431
5848,32042,2,45.946,101.946
5849,32043,2,4.381,60.381
5849,32044,1,25.722,80.422
5849,32045,1,51.389,106.089
5850,32046,1,4.295,58.995
5850,32047,1,18.996,74.996
5850,32048,1,27.114,118.614
5850,32049,0,37.575,92.275
5850,32050,0,52.246,143.746
5850,32051,1,68.294,161.094
5850,32052,0,87.011,178.511
5850,32053,0,101.051,229.351
5851,32054,0,5.615,60.315
5851,32055,2,27.438,83.438
5851,32056,0,42.461,97.161
5851,32057,2,68.483,124.483
5852,32058,0,3.066,57.766
5852,32059,1,24.521,80.521
5853,32060,2,1.368,57.368
5853,32061,1,22.309,77.009
5853,32062,2,46.338,102.338
5853,32063,1,66.702,121.402
5853,32064,0,76.73,205.03
5853,32065,2,85.76,141.76
5853,32066,1,98.718,153.418
5853,32067,0,111.844,240.144
5853,32068,0,124.315,179.015
5853,32069,0,136.67,301.77
5854,32070,2,7.859,63.859
5854,32071,1,26.601,81.301
5855,32072,0,9.642,64.342
5855,32073,0,22.657,114.157
5855,32074,2,41.065,97.065
5855,32075,2,67.057,123.057
5855,32076,2,86.818,216.418
5855,32077,1,110.078,164.778
5855,32078,2,119.111,175.111
5855,32079,1,129.925,258.225
5855,32080,0,138.516,193.216
5856,32081,1,6.915,61.615
5856,32082,2,26.949,82.949
5856,32083,1,46.155,100.855
5856,32084,0,74.624,129.324
5856,32085,2,105.197,161.197
5856,32086,1,122.236,176.936
5857,32087,1,11.889,66.589
5857,32088,1,20.909,76.909
5857,32089,0,48.916,103.616
5857,32090,0,68.504,160.004
5857,32091,2,90.767,146.767
5857,32092,0,110.918,276.018
5857,32093,1,145.228,199.928
5857,32094,1,174.712,229.412
5857,32095,2,191.135,247.135
5858,32096,0,1.465,56.165
5858,32097,2,19.633,75.633
5858,32098,0,46.726,101.426
5858,32099,1,59.067,115.067
5858,32100,2,78.524,208.124
5858,32101,0,104.125,158.825
5858,32102,2,114.904,170.904
5858,32103,0,136.319,191.019
5859,32104,0,8.452,63.152
5859,32105,1,30.722,86.722
5859,32106,0,59.649,114.349
5859,32107,2,73.675,129.675
5859,32108,2,85.362,178.162
5859,32109,1,94.124,148.824
5859,32110,0,111.19,202.69
5859,32111,2,139.162,231.962
5860,32112,1,3.171,57.871
5861,32113,1,12.156,66.856
5861,32114,2,40.119,96.119
5862,32115,0,28.108,82.808
5862,32116,1,42.449,98.449
5862,32117,1,66.543,121.243
5862,32118,1,81.277,137.277
5863,32119,1,1.325,56.025
5863,32120,2,10.883,66.883
5863,32121,2,39.532,95.532
5863,32122,2,57.928,187.528
5863,32123,2,91.926,147.926
5863,32124,2,111.371,240.971
5864,32125,1,14.383,69.083
5864,32126,1,35.664,91.664
5864,32127,2,75.822,131.822
5864,32128,0,97.209,151.909
5864,32129,2,107.183,163.183
5864,32130,1,120.196,211.696
5864,32131,1,130.703,185.403
5865,32132,1,5.614,60.314
5865,32133,0,36.856,91.556
5865,32134,1,47.824,103.824
5865,32135,2,66.305,195.905
5865,32136,2,93.563,149.563
5866,32137,1,8.844,63.544
5866,32138,1,29.959,85.959
5866,32139,2,40.629,207.029
5866,32140,2,61.548,117.548
5866,32141,1,75.833,130.533
5866,32142,0,85.074,176.574
5866,32143,2,103.376,159.376
5867,32144,1,1.708,56.408
5867,32145,2,45.956,101.956
5867,32146,2,66.578,159.378
5867,32147,1,77.361,132.061
5868,32148,0,3.564,58.264
5868,32149,2,21.105,77.105
5868,32150,1,40.861,95.561
5868,32151,2,50.579,106.579
5868,32152,2,63.127,192.727
5868,32153,1,85.672,140.372
5868,32154,1,95.408,151.408
5868,32155,0,111.534,166.234
5868,32156,0,133.95,225.45
5869,32157,0,9.824,64.524
5869,32158,2,24.017,80.017
5869,32159,2,38.816,131.616
5869,32160,0,67.759,122.459
5869,32161,1,82.485,210.785
5869,32162,1,95.37,150.07
5869,32163,2,115.746,171.746
5870,32164,1,12.316,67.016
5870,32165,1,23.08,79.08
5871,32166,2,13.562,69.562
5871,32167,0,24.066,78.766
5871,32168,0,35.337,126.837
5871,32169,2,53.515,109.515
5871,32170,2,70.437,273.637
5871,32171,2,96.091,152.091
5871,32172,0,114.247,168.947
5871,32173,1,138.727,194.727
5871,32174,1,152.336,207.036
5871,32175,1,173.588,229.588
5872,32176,0,14.812,69.512
5872,32177,2,23.763,79.763
5872,32178,2,37.93,130.73
5872,32179,0,49.048,103.748
5872,32180,0,73.429,164.929
5873,32181,2,6.601,62.601
5873,32182,1,26.627,81.327
